Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,RV
Johnson & Johnson,https://www.jnj.comtag,4,0,0,1,0.3333333333,19,19,0,0,1,0,1
Johnson & Johnson,https://www.linkedin.com,4,0,0,1,0.3333333333,21,21,108,543,1,5.027777778,0
Johnson Controls,https://ie.linkedin.comj,4,0,0,2,1,20,20,0,0,1,0,0
Jones Lang LaSalle,https://en.wikipedia.org,4,0,0,1,0.3333333333,27,21,280,1298,1,4.635714286,0
JPMorgan,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,0
JPMorgan Chase & Co,https://en.wikipedia.org,4,0,0,1,0.25,26,21,280,1298,1,4.635714286,0
Junta de Andalucía,https://es.wikipedia.org,4,0,0,1,0.3333333333,25,22,294,1266,1,4.306122449,0
Kaiser Permanente,https://play.google.comstoreappsdetails,4,0,0,1,0.5,34,34,0,0,1,0,0
KBR,https://www.linkedin.com,4,0,0,1,1,27,24,108,543,1,5.027777778,0
Kellogg Company,https://www.linkedin.com,4,0,0,1,0.5,22,23,108,543,1,5.027777778,0
kellyservices,https://www.linkedin.comkell,4,0,0,1,1,16,24,0,0,1,0,0
Kimberly,https://www.linkedin.com,4,0,0,1,1,24,22,108,543,1,5.027777778,0
KLM,https://en.wikipedia.org,4,0,0,2,2,32,24,280,1298,1,4.635714286,0
Kotak Mahindra Bank,https://www.kotak.com,4,1,0.3333333333,1,0.3333333333,52,19,198,2574,1,13,1
KPMG,https://en.wikipedia.org,4,0,0,2,2,32,24,280,1298,1,4.635714286,0
KPMG,https://www.kpmgcareers.co.uk,4,0,0,3,3,4,29,81,1403,1,17.32098765,1
Kroger,https://www.linkedin.comkro,4,0,0,1,1,17,25,0,0,1,0,0
Kuehne,https://www.youtube.comchannel,4,0,0,1,1,25,25,0,0,1,0,0
L'Oréal,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,0
L3,https://www.crunchbase.com,4,0,0,1,1,26,26,1,0,1,0,0
LafargeHolcim,https://www.facebook.comLa,4,0,0,1,1,13,21,0,0,1,0,0
Larsen & Toubro,https://www.moneycontrol.com,4,0,0,3,1,54,24,706,7160,1,10.14164306,0
lavoratore indipendente,https://www.seco.admin.chseco,4,0,0,1,0.5,20,26,0,0,1,0,0
Le Groupe La Poste,https://fr.wikipedia.org,4,0,0,1,0.25,26,21,519,1648,1,3.175337187,0
Lear Corporation,https://www.glassdoor.co.in,4,0,0,1,0.5,24,24,128,0,1,0,0
Leidos,https://www.glassdoor.co.in,4,0,0,2,2,24,25,128,0,1,0,0
Leonardo,https://www.imdb.com,4,0,0,2,2,65,18,146,657,1,4.5,0
LG Electronics,hi.wikipedia.orgwikiऍलजी_इलैक्ट्रॉनिक्स,4,0,0,1,0.5,36,36,0,0,1,0,0
LIC,https://www.facebook.com,4,0,0,1,1,10,24,0,74,1,0,0
LifeSpan,https://www.lifespanfitness.com,4,1,1,1,1,53,25,79,345,1,4.367088608,1
LinkedIn,https://apps.apple.com,4,0,0,1,1,16,21,79,1793,1,22.69620253,0
Lloyds Banking Group,https://en.wikipedia.org,4,0,0,1,0.3333333333,28,20,280,1298,1,4.635714286,0
Lockheed Martin,https://www.lockheedmartinjobs.com,4,1,0.5,2,1,39,23,162,186,1,1.148148148,1
Los Angeles Unified School District,https://www.facebook.com,4,0,0,1,0.2,31,32,0,74,1,0,0
M&T Bank,https://hi-in.facebook.comMandTBank,4,0,0,2,1,30,30,0,0,1,0,0
Machine Vibration Engineers,https://www.justdial.com,4,0,0,1,0.3333333333,26,26,231,0,1,0,0
Macquarie Group,https://au.linkedin.com,4,0,0,1,0.5,31,20,108,544,1,5.037037037,0
Macy's,https://en.wikipedia.orgwiki,4,0,0,1,1,19,27,0,0,1,0,0
Magna International,https://economictimes.indiatimes.com,4,0,0,2,1,29,29,476,0,1,0,0
Maharashtra government,https://economictimes.indiatimes.com,4,0,0,1,0.5,31,31,476,0,1,0,0
Mahindra Satyam,https://www.moneycontrol.com,4,0,0,4,2,52,26,706,7175,1,10.16288952,0
ManpowerGroup,https://www.linkedin.com,4,0,0,2,2,23,21,108,543,1,5.027777778,0
Manulife,https://en.wikipedia.orgwiki,4,0,0,1,1,18,25,0,0,1,0,0
MAPFRE,https://www.mapfre.es,4,1,1,2,2,48,21,161,607,1,3.770186335,1
Marks & Spencer,https://www.myntra.com,4,0,0,1,0.3333333333,19,19,370,0,1,0,0
Marriott International,https://hi-in.facebook.comयात्रा कंपनी,4,0,0,1,0.5,35,35,0,0,1,0,0
Mars,https://www.mars.com,4,1,1,4,4,17,17,109,0,1,0,1
Marsh,https://en.wikipedia.org,4,0,0,2,2,30,23,280,1298,1,4.635714286,0
Mary Kay Cosmetics,https://www.linkedin.comma,4,0,0,1,0.3333333333,18,23,0,0,1,0,0
Mary Kay Inc,https://www.linkedin.com,4,0,0,1,0.3333333333,23,22,108,543,1,5.027777778,0
Massachusetts Institute of Technology,https://hi.wikipedia.orgwiki,4,0,0,1,0.25,40,33,0,0,1,0,0
Mastercard,https://www.mastercard.com,4,0,0,1,1,8,17,0,8,1,0,1
Mayo Clinic,https://www.mayoclinichealthsystem.org,4,0,0,1,0.5,23,31,92,732,1,7.956521739,1
McDonald's Corporation,https://www.britannica.com,4,0,0,2,1,23,23,189,0,1,0,1
McKesson,https://www.mckesson.eu,4,1,1,2,2,12,17,0,511,1,0,1
McKinsey & Company,https://en.wikipedia.org,4,0,0,1,0.3333333333,27,22,280,1298,1,4.635714286,0
Me Stesso,https://www.amazon.com,4,0,0,1,0.5,21,21,2,0,1,0,0
Medtronic,https://www.medtronicdiabetes.com,4,1,1,1,1,40,25,207,2492,1,12.03864734,1
Mercer,https://www.mercer.co.in,4,1,1,1,1,18,19,118,947,1,8.025423729,1
Merck,https://www.merckmillipore.com,4,1,1,1,1,56,26,195,0,1,0,1
Merrill Lynch,https://www.bofaml.com,4,1,0.5,1,0.5,57,21,63,873,1,13.85714286,1
MetLife,https://www.linkedin.com,4,0,0,1,1,24,21,108,543,1,5.027777778,0
Mi Casa,http://www.micasa.in,4,0,0,1,0.5,16,17,18,437,1,24.27777778,0
Miami,https://www.facebook.com,4,0,0,2,2,10,23,0,74,1,0,0
MICHELIN,https://www.michelinman.com,4,0,0,1,1,9,27,87,932,1,10.71264368,1
Michigan,https://www.uofmhealth.org,4,2,2,1,1,34,25,77,271,1,3.519480519,1
Microsoft,https://www.linkedin.com,4,0,0,1,1,24,23,108,543,1,5.027777778,0
MID Managing International Diffusion,https://www.linkedin.com,4,0,0,3,0.75,28,31,108,543,1,5.027777778,0
Ministerio de Educación,https://www.educacionyfp.gob.es,4,0,0,1,0.3333333333,32,24,1051,5323,1,5.064700285,1
Miur,https://www.istruzione.it,4,1,1,1,1,71,23,186,1147,1,6.166666667,1
Mondelēz International,https://www.facebook.com,4,0,0,1,0.5,20,23,0,74,1,0,0
Monsanto Company,https://www.linkedin.com,4,0,0,1,0.5,21,22,108,543,1,5.027777778,0
Morgan Stanley,https://en.wikipedia.org,4,0,0,3,1.5,27,22,280,1298,1,4.635714286,0
Motor Company,https://en.wikipedia.org,4,0,0,2,1,28,21,280,1298,1,4.635714286,0
Motorola,https://www.gsmarena.com,4,0,0,1,1,63,21,163,860,1,5.27607362,0
MphasiS,https://www.moneycontrol.com,4,0,0,5,5,56,27,706,7175,1,10.16288952,0
MSD,https://www.msd-animal-health.com,4,1,1,1,1,56,33,84,407,1,4.845238095,1
My Home,https://www.myhomebhooja.com,4,1,0.5,1,0.5,347,25,118,1400,1,11.86440678,1
My Own Business,https://www.myownbusiness.co.uk,4,1,0.3333333333,1,0.3333333333,0,23,14,172,1,12.28571429,1
NAB,https://au.linkedin.com,4,0,0,1,1,36,23,108,544,1,5.037037037,0
NASA,https://twitter.comnasa,4,1,1,2,2,23,23,0,0,1,0,0
National Guard,https://www.army.mil,4,0,0,1,0.5,42,17,94,890,1,9.468085106,1
National Oilwell Varco,https://www.forbes.com,4,0,0,1,0.3333333333,20,20,321,1165,1,3.629283489,0
National Rail,https://www.nationalrail.co.uk,4,0,0,1,0.5,21,21,60,0,1,0,1
Nationwide's,https://www.nationwide.co.uk,4,0,0,1,1,47,19,156,860,1,5.512820513,1
Natura,https://naturaeco.com,4,1,1,1,1,4,16,27,717,1,26.55555556,1
NBCUniversal Media,https://en.wikipedia.org,4,0,0,1,0.5,24,19,280,1298,1,4.635714286,0
NCR Corporation,https://it-it.facebook.comAzienda di informatica,4,0,0,2,1,42,42,0,0,1,0,0
Nedbank,https://www.facebook.com,4,0,0,2,2,8,22,0,74,1,0,0
Nessuna azienda,https://www.linkedin.com,4,0,0,2,1,23,20,108,543,1,5.027777778,0
Nestlé,https://en.wikipedia.org,4,0,0,1,1,29,23,280,1298,1,4.635714286,0
New York,https://studyabroad.shiksha.com,4,0,0,1,0.5,21,29,309,1824,1,5.902912621,0
New York Life Insurance Company,https://www.facebook.com,4,0,0,1,0.2,27,27,0,74,1,0,0
New York University,https://www.topuniversities.com,4,0,0,1,0.3333333333,22,22,105,0,1,0,0
NHS,https://www.jobs.nhs.uk,4,1,1,1,1,26,23,105,549,1,5.228571429,1
NHS trusts,https://www.england.nhs.uk,4,0,0,1,0.5,7,25,53,493,1,9.301886792,1
Nielsen,https://www.linkedin.com,4,0,0,2,2,24,21,108,543,1,5.027777778,0
Nike,https://www.facebook.com,4,0,0,1,1,9,23,0,74,1,0,0
Ninguna,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,0
NOCOMPANY,https://www.no-company.co,4,1,1,1,1,9,25,2,3,1,1.5,0
NOCOMPANY,https://www.no-company.co,4,0,0,1,1,17,25,2,3,1,1.5,0
Nordstrom,https://www.pinterest.comnordstrom,4,1,1,1,1,26,26,0,0,1,0,0
Northrop Grumman Corporation,https://www.facebook.com,4,0,0,1,0.3333333333,25,23,0,74,1,0,0
Northwell Health,https://www.facebook.com,4,0,0,1,0.5,15,22,0,74,1,0,0
Northwestern Mutual,https://www.facebook.com,4,0,0,1,0.5,17,23,0,74,1,0,0
Novartis,https://en.wikipedia.orgwiki,4,0,0,3,3,17,25,0,0,1,0,0
Novo Nordisk,https://www.novonordisk-us.com,4,0,0,1,0.5,22,22,22,0,1,0,1
NXP Semiconductors,https://www.forbes.com,4,0,0,1,0.5,16,21,321,1165,1,3.629283489,0
OASIS TOURS INDIA PVT. LTD,https://oasistours.in,4,0,0,1,0.2,25,25,26,253,1,9.730769231,1
of Coca,https://www.coca-colaindia.com,4,0,0,1,0.5,50,27,179,1038,1,5.798882682,1
Office Depot,https://en.wikipedia.org,4,0,0,1,0.5,27,21,280,1298,1,4.635714286,0
on,https://connect.secure.wellsfargo.com,4,0,0,3,3,21,35,7,123,1,17.57142857,1
Oracle,https://www.facebook.com,4,0,0,1,1,9,22,0,74,1,0,0
Orange,https://www.orange-business.com,4,1,1,1,1,60,26,70,1228,1,17.54285714,1
Orange Business Services,https://www.glassdoor.co.in,4,0,0,1,0.3333333333,23,24,128,0,1,0,0
own business,https://www.scu.edum,4,0,0,1,0.5,18,18,0,0,1,0,0
P&G,https://www.pgcareers.com,4,1,1,1,1,52,25,36,1033,1,28.69444444,1
Pacific Gas and Electric Company,https://www.facebook.com,4,0,0,1,0.2,28,29,0,74,1,0,0
Panera Bread,https://www.facebook.com,4,0,0,1,0.5,10,22,0,74,1,0,0
Parker,https://www.youtube.comchannel,4,0,0,1,1,28,28,0,0,1,0,0
particular,https://www.merriam-webster.com,4,0,0,3,3,17,27,129,1313,1,10.17829457,0
PayPal,https://play.google.comstoreappsdetailsid=co,4,0,0,2,2,40,40,0,0,1,0,0
PCS INFORMATICA,https://www.facebook.com,4,0,0,2,1,15,24,0,74,1,0,0
PDVSA Petróleos de Venezuela S.A.,https://www.linkedin.com,4,0,0,1,0.2,29,30,108,543,1,5.027777778,0
Pearson,https://en.wikipedia.org,4,0,0,3,3,28,22,280,1298,1,4.635714286,0
pemex,https://energy.economictimes.indiatimes.com,4,0,0,1,1,39,39,141,0,1,0,0
Penn State University,https://gopsusports.com,4,0,0,1,0.3333333333,21,21,208,0,1,0,1
PepsiCo,https://en.wikipedia.org,4,0,0,2,2,29,20,280,1298,1,4.635714286,0
Petrobras,https://www.britannica.com,4,0,0,1,1,22,22,189,0,1,0,0
PETRONAS,https://www.linkedin.com,4,0,0,1,1,26,24,108,543,1,5.027777778,0
Pfizer,https://www.pfizerindia.com,4,0,0,1,1,42,22,1,92,1,92,1
Pharmaceutical Product Development,https://en.wikipedia.org,4,0,0,1,0.3333333333,28,31,280,1298,1,4.635714286,0
Pharmaceuticals,www.bayer.inthisisbayer,4,0,0,1,1,17,18,0,0,1,0,1
Philip Morris International's,https://www.youtube.comchannel,4,0,0,1,0.3333333333,28,28,0,0,1,0,0
Ping An Insurance,https://www.bloomberg.com,4,0,0,1,0.3333333333,23,23,2,93,1,46.5,0
Pnc,https://www.naukri.com,4,0,0,1,1,20,20,0,0,1,0,0
Pôle emploi,https://fr.wikipedia.org,4,0,0,1,0.5,24,22,519,1648,1,3.175337187,0
Poste italiane,https://it.wikipedia.org,4,0,0,1,0.5,26,19,299,2041,1,6.826086957,0
Posteamos.Com,https://www.lusha.com,4,0,0,1,1,49,16,42,227,1,5.404761905,0
Prefeitura de,https://www.goiania.go.gov.br,4,0,0,1,0.5,26,27,77,379,1,4.922077922,1
PricewaterhouseCoopers,https://en.wikipedia.org,4,0,0,1,1,23,21,280,1298,1,4.635714286,0
Primerica,https://www.primericabusinessopportunity.com,4,1,1,1,1,36,36,0,0,1,0,0
private,https://support.google.com,4,0,0,1,1,23,23,0,0,1,0,0
Private,https://www.ugc.ac.in,4,0,0,1,1,19,20,459,39519,1,86.09803922,1
Progressive,https://www.linkedin.com,4,0,0,1,1,24,22,108,543,1,5.027777778,0
Promobroker Agente de Seguros y de Fianzas S A de C V,https://www.linkedin.com,4,0,0,3,0.25,43,48,108,543,1,5.027777778,0
PromSvyazNedvizhimost,https://cbonds.comco,4,0,0,1,1,20,20,0,0,1,0,1
Prosegur,https://www.linkedin.com,4,0,0,4,4,24,22,108,543,1,5.027777778,0
Providence Health & Services,https://www.glassdoor.co.in,4,0,0,1,0.25,26,27,128,0,1,0,0
Prudential Financial,https://www.prudentialplc.com,4,0,0,1,0.5,13,22,120,1686,1,14.05,1
Publix Super Markets,https://www.forbes.com,4,0,0,1,0.3333333333,17,21,321,1165,1,3.629283489,0
Purdue University,https://www.purdueglobal.edu,4,1,0.5,1,0.5,41,24,216,2106,1,9.75,1
Qatar Airways,https://www.facebook.com,4,0,0,2,1,12,21,0,74,1,0,0
Qualcomm,https://twitter.comqual,4,0,0,2,2,20,20,0,0,1,0,0
Queensland Health,https://www.facebook.com,4,0,0,1,0.5,15,23,0,74,1,0,0
Quest Diagnostics,https://www.facebook.com,4,0,0,2,1,16,20,0,74,1,0,0
Rabobank,https://www.rabobank.nl,4,0,0,4,4,23,16,109,32,1,0.2935779817,1
Randstad,https://en.wikipedia.org,4,0,0,3,3,29,22,280,1298,1,4.635714286,0
Raytheon,https://www.raytheon.com,4,1,1,1,1,17,17,68,0,1,0,1
RE,https://en.wikipedia.org,4,1,1,5,5,32,24,280,1298,1,4.635714286,0
Regions Bank,https://www.facebook.comBankRetail Bank,4,0,0,1,0.5,31,31,0,0,1,0,0
Reliance,https://en.wikipedia.org,4,0,0,2,2,26,21,280,1298,1,4.635714286,0
Reliance Communications,https://economictimes.indiatimes.com,4,0,0,1,0.5,27,27,477,0,1,0,0
Renault,https://www.carwale.comrenault-cars,4,1,1,2,2,29,29,0,0,1,0,0
Rio Tinto,https://www.linkedin.com,4,0,0,1,0.5,22,20,108,543,1,5.027777778,0
Rite Aid,https://en.wikipedia.org,4,0,0,1,0.5,27,20,280,1298,1,4.635714286,0
Robert Bosch,https://en.wikipedia.org,4,0,0,3,1.5,28,23,280,1298,1,4.635714286,0
Roche,https://en.wikipedia.org,4,0,0,2,2,30,23,280,1298,1,4.635714286,0
Rockwell Automation,https://www.rockwellautomation.com,4,0,0,1,0.5,16,19,42,263,1,6.261904762,1
Rodan,https://www.facebook.com,4,0,0,2,2,9,23,0,74,1,0,0
Rogers Communications,https://www.glassdoor.co.in,4,0,0,2,1,24,25,128,0,1,0,0
Rolls,https://en.wikipedia.org,4,0,0,2,2,31,23,280,1298,1,4.635714286,0
Royal Bank of Canada,https://ca.linkedin.com,4,0,0,1,0.25,22,21,108,543,1,5.027777778,0
Royal Mail,https://www.linkedin.com,4,0,0,1,0.5,24,22,108,543,1,5.027777778,0
RR Donnelley,https://www.youtube.com,4,0,0,1,0.5,10,21,13,11,1,0.8461538462,0
Rutgers University,https://studyabroad.shiksha.com,4,0,0,1,0.5,45,26,311,1824,1,5.864951768,0
SABIC,https://www.facebook.com,4,0,0,2,2,10,24,0,74,1,0,0
Safeway,https://en.wikipedia.org,4,0,0,1,1,28,21,280,1298,1,4.635714286,0
SAIC,https://www.saic.com,4,2,2,3,3,18,20,68,361,1,5.308823529,1
Sainsbury's,https://www.facebook.com,4,0,0,1,1,9,22,0,74,1,0,0
Saint,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,0
Saipem,https://www.euro-petrole.com,4,0,0,1,1,67,25,90,1423,1,15.81111111,0
Sakri IT Solutions Pvt Ltd,https://www.justdial.com,4,0,0,1,0.2,26,26,231,0,1,0,0
Salesforce,https://en.wikipedia.org,4,0,0,2,2,27,22,280,1298,1,4.635714286,0
Sam's Club,https://www.facebook.com,4,0,0,1,0.5,9,22,0,74,1,0,0
Samsung,https://www.gsmarena.com,4,0,0,3,3,64,22,163,863,1,5.294478528,0
Samsung Electronics,https://www.samsung.com,4,0,0,1,0.5,20,20,327,0,1,0,1
Sanofi,https://www.linkedin.com,4,0,0,2,2,24,22,108,543,1,5.027777778,0
Santander,https://www.santander.com.ar,4,1,1,2,2,19,20,657,1943,1,2.95738204,1
SAP,https://en.wikipedia.org,4,0,0,1,1,32,24,280,1298,1,4.635714286,0
SAS,https://www.linkedin.com,4,0,0,1,1,26,24,108,543,1,5.027777778,0
Sasol,https://www.reuters.com,4,0,0,1,1,17,21,91,884,1,9.714285714,0
Saudi Aramco,https://www.linkedin.com,4,0,0,1,0.5,24,21,108,543,1,5.027777778,0
Savita,https://www.epicon.ins,4,0,0,2,2,21,21,0,0,1,0,1
Scania,https://hi-in.facebook.comउत्पाद/सेवा,4,0,0,2,2,35,35,0,0,1,0,0
Schlumberger,https://www.theguardian.comenvironmentmayw,4,0,0,1,1,37,37,0,0,1,0,0
school,https://www.merriam-webster.com,4,0,0,3,3,18,29,129,1313,1,10.17829457,0
scientific,https://www.fishersci.com,4,1,1,2,2,40,21,0,25,1,0,0
Scotiabank,https://www.facebook.com,4,0,0,2,2,10,21,0,74,1,0,0
Sears Holdings Corporation,https://searsholdings.com,4,0,0,1,0.3333333333,20,22,66,248,1,3.757575758,1
Secretaría de Educación Pública,https://www.facebook.com,4,0,0,2,0.5,28,28,0,74,1,0,0
Sephora,https://www.instagram.com,4,0,0,2,2,22,22,0,0,1,0,0
Serco,https://www.naukri.com,4,0,0,2,2,19,19,0,0,1,0,0
SGS,https://www.linkedin.com,4,0,0,2,2,26,24,108,543,1,5.027777778,0
Shell,https://en.wikipedia.org,4,0,0,2,2,29,23,280,1298,1,4.635714286,0
Sherwin,https://www.linkedin.com,4,0,0,1,1,23,21,108,543,1,5.027777778,0
Siemens,https://jobs.siemens.com,4,1,1,1,1,18,18,31,208,1,6.709677419,1
Sitel,https://www.naukri.com,4,0,0,2,2,21,21,0,0,1,0,0
Skanska,https://se.linkedin.com,4,0,0,1,1,42,21,108,509,1,4.712962963,0
Sky,https://www.google.com,4,0,0,1,1,22,22,0,0,1,0,0
social media,https://wpn.wizards.com,4,0,0,1,0.5,16,20,30,260,1,8.666666667,0
Social Security Administration,https://www.usa.govso,4,0,0,1,0.3333333333,28,28,0,0,1,0,1
Societe Generale,https://www.linkedin.com,4,0,0,2,1,23,22,108,543,1,5.027777778,0
Sodexo,https://www.linkedin.com,4,0,0,2,2,25,22,108,543,1,5.027777778,0
Solvay,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,0
Sonatrach,https://www.sonatrach.co.uk,4,1,1,1,1,29,19,26,206,1,7.923076923,1
Sony,https://www.sony-asia.com,4,2,2,1,1,90,22,77,375,1,4.87012987,1
Sopra Steria's,https://www.soprasteria.in,4,0,0,1,0.5,17,18,40,625,1,15.625,1
Southwest Airlines,https://twitter.comsout,4,0,0,1,0.5,20,20,0,0,1,0,0
Sprint,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,0
Standard Bank Group,https://www.forbes.com,4,0,0,1,0.3333333333,18,21,321,1165,1,3.629283489,0
Standard Chartered Bank,https://ibank.standardchartered.co.in,4,0,0,1,0.3333333333,22,23,0,0,1,0,1
Stanford University,https://www.topuniversities.com,4,0,0,1,0.5,22,22,105,0,1,0,0
Stantec,https://stantec.jobs,4,1,1,2,2,5,14,266,1584,1,5.954887218,1
Staples,https://en.wikipedia.orgwiki,4,0,0,1,1,19,25,0,0,1,0,0
Starbucks,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,0
Starwood Hotels & Resorts Worldwide,https://www.facebook.com,4,0,0,1,0.2,31,31,0,74,1,0,0
State Bank of India,https://www.facebook.com,4,0,0,2,0.5,15,22,0,74,1,0,0
State Farm,https://www.facebook.com,4,0,0,1,0.5,9,20,0,74,1,0,0
State Street,https://en.wikipedia.org,4,0,0,1,0.5,26,21,280,1298,1,4.635714286,0
Statoil,https://www.linkedin.com,4,0,0,2,2,25,22,108,543,1,5.027777778,0
stay-at-home mom,https://www.themillennialsahm.com,4,0,0,1,0.5,26,26,55,0,1,0,1
STMicroelectronics,https://www.mouser.in,4,0,0,1,1,19,20,157,0,1,0,1
store,https://www.facebook.com,4,0,0,1,1,9,22,0,74,1,0,0
Stryker,https://en.wikipedia.orgwiki,4,0,0,2,2,17,24,0,0,1,0,0
Subway,https://hi-in.facebook.com,4,1,1,1,1,34,25,34,74,1,2.176470588,0
sunlife,https://en.wikipedia.org,4,0,0,1,1,29,20,280,1298,1,4.635714286,0
SunTrust Bank,https://www.linkedin.com,4,0,0,1,0.5,24,22,108,543,1,5.027777778,0
Sutherland Global Services,https://www.sutherlandglobal.com,4,0,0,1,0.3333333333,48,23,62,191,1,3.080645161,1
Sutter Health,https://www.youtube.comsutterhealth,4,0,0,1,0.5,26,26,0,0,1,0,0
Syngenta,https://www.syngenta-us.com,4,1,1,1,1,16,20,183,1137,1,6.213114754,1
Syntel,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,0
T,https://in.linkedin.com,4,0,0,17,17,33,23,108,544,1,5.037037037,0
T,https://www.linkedin.com,4,0,0,9,9,27,24,108,543,1,5.027777778,0
Target,https://www.linkedin.com,4,0,0,1,1,25,23,108,543,1,5.027777778,0
Tata Consultancy Services,https://in.linkedin.com,4,0,0,1,0.3333333333,28,22,108,544,1,5.037037037,0
Tata Motors,https://www.tata.comta,4,0,0,3,1.5,19,19,0,0,1,0,1
Tata Steel,https://en.wikipedia.org,4,0,0,1,0.5,26,21,280,1298,1,4.635714286,0
TD,https://onlinebanking.tdbank.com,4,1,1,3,3,32,32,0,2,1,0,1
TE Connectivity,https://ch.linkedin.com,4,0,0,1,0.5,37,20,108,286,1,2.648148148,0
Tech Mahindra,https://www.glassdoor.com.mxSueldoTech-Mahindra,4,0,0,1,0.5,35,35,0,0,1,0,0
Technip,https://en.wikipedia.org,4,0,0,1,1,28,21,280,1298,1,4.635714286,0
TEKsystems,https://www.glassdoor.co.in,4,0,0,2,2,24,25,128,0,1,0,0
Telecom Italia,https://www.gruppotim.it,4,0,0,1,0.5,18,22,128,1337,1,10.4453125,1
Telefónica,https://www.telefonica.com.ar,4,0,0,1,1,20,21,2,47,1,23.5,1
Telenor,https://www.linkedin.com,4,0,0,1,1,23,20,108,543,1,5.027777778,0
Teleperformance,https://en.wikipedia.org,4,0,0,1,1,26,22,280,1298,1,4.635714286,0
TELUS,https://www.facebook.com,4,0,0,2,2,10,24,0,74,1,0,0
Tencent,https://www.linkedin.com,4,0,0,1,1,24,21,108,543,1,5.027777778,0
TESCO PLC,https://www.dnb.comc,4,0,0,1,0.5,20,20,0,0,1,0,0
Tesla,"https://en.wikipedia.orgwikiTesla,_Inc",4,1,1,2,2,33,33,0,0,1,0,0
Teva Pharmaceuticals,https://il.linkedin.comt,4,0,0,2,1,22,22,0,0,1,0,0
Texas A&M University,https://tamucc.edu,4,1,0.3333333333,1,0.3333333333,15,19,106,579,1,5.462264151,1
Texas Instruments,https://www.linkedin.com,4,0,0,2,1,21,21,108,543,1,5.027777778,0
The,https://www.britannica.com,4,0,0,2,2,26,26,189,0,1,0,0
The Goodyear Tire & Rubber Company,https://en.wikipedia.org,4,0,0,1,0.1666666667,29,30,280,1298,1,4.635714286,0
The Hartford,https://www.facebook.com,4,0,0,2,1,12,22,0,74,1,0,0
The Home Depot,https://www.facebook.comho,4,0,0,1,0.3333333333,16,24,0,0,1,0,0
the Ohio State,https://ohiostatebuckeyes.com,4,0,0,1,0.3333333333,40,22,411,1158,1,2.817518248,1
The Salvation Army,https://en.wikipedia.org,4,0,0,1,0.3333333333,28,23,280,1298,1,4.635714286,0
The University of California,https://www.edx.orguc,4,0,0,1,0.25,24,24,0,0,1,0,1
The University of Texas at Austin,https://www.linkedin.com,4,0,0,2,0.3333333333,28,31,108,543,1,5.027777778,0
The Walt Disney Company,https://en.wikipedia.org,4,0,0,1,0.25,25,23,280,1298,1,4.635714286,0
The World Bank,https://en.wikipedia.org,4,0,0,1,0.3333333333,28,22,280,1298,1,4.635714286,0
Thomson Reuters,https://en.wikipedia.org,4,0,0,1,0.5,29,20,280,1298,1,4.635714286,0
Toyota,https://www.zigwheels.com,4,0,0,7,7,25,25,260,0,1,0,0
Traveler,https://www.netflix.com,4,0,0,1,1,51,21,16,407,1,25.4375,0
